pID	At_gID	Si_gID	Sp_gID	Es_gID	At	Si	Sp	Es
P034320	AT5G11790.1	NA	Sp6g31810	NA	-0.638582884033611	NA	-0.366366639898267	NA
P034321	AT5G11800.1	NA	Sp6g31800	NA	-0.275581550279229	NA	-0.698928873528722	NA
P034326	AT5G11850.1	NA	Sp6g31750	NA	-0.0788165739614736	NA	-0.336355674656846	NA
P034328	AT5G11870.2	NA	Sp6g31730	NA	-0.692996862355159	NA	0.680394947340254	NA
P034336	AT5G11950.1	NA	Sp6g31640	NA	0.482231906558643	NA	-0.168769725323191	NA
P034342	AT5G12010.1	NA	Sp6g31580	NA	0.479901980900576	NA	0.677751753061582	NA
P034344	AT5G12040.1	NA	Sp6g31560	NA	0.466232294701294	NA	-0.236187595228508	NA
P034346	AT5G12080.1	NA	Sp6g31540.b	NA	0.946139396051345	NA	0.183625677069714	NA
P034348	AT5G12120.1	NA	Sp6g31510.a	NA	0.153939934873477	NA	0.442652819144876	NA
P034349	AT5G12130.1	NA	Sp6g31500.a	NA	-0.0241650982566649	NA	0.0188979476101361	NA
P034350	AT5G12140.1	NA	Sp6g31490	NA	0.796680627660674	NA	-0.917886646114348	NA
P034351	AT5G12150.1	NA	Sp6g31480.b.ib2	NA	0.267133662622428	NA	-0.348056542002064	NA
P034352	AT5G12170.2	NA	Sp6g31470	NA	-0.109562258277701	NA	-1.31878844471745	NA
P034361	AT5G12270.1	NA	Sp6g31360	NA	2.59305353431141	NA	-1.80262984823825	NA
P034363	AT5G12300.1	NA	Sp6g31340	NA	0.982380293229001	NA	0.208202094286649	NA
P034366	AT5G12330.4	NA	Sp6g31310	NA	1.16353340913922	NA	-0.0172789397651216	NA
P034367	AT5G12340.2	NA	Sp6g31300	NA	-0.398095887687767	NA	-0.777535337087076	NA
P034372	AT5G12390.1	NA	Sp6g31250	NA	-0.0341116398542909	NA	-0.168942079461857	NA
P034377	AT5G12440.10	NA	Sp6g31190.b	NA	-0.394066944482087	NA	-0.275632130366629	NA
P034379	AT5G12470.1	NA	Sp6g31130	NA	-0.228208697557245	NA	-0.260549763565885	NA
P034381	AT5G12840.1	NA	Sp6g31110.b	NA	1.50012863930097	NA	1.34246195913861	NA
P034383	AT5G12860.1	NA	Sp6g31090	NA	0.114972651432407	NA	-0.780748274270371	NA
P034384	AT5G12870.1	NA	Sp3g06970	NA	0.942596643004385	NA	0.776564249367721	NA
P034386	AT5G12900.1	NA	Sp6g31060	NA	0.378465319643412	NA	0.604024834799595	NA
P034389	AT5G12930.1	NA	Sp6g31030	NA	-0.533979759509035	NA	0.26104819087423	NA
P034391	AT5G12950.1	NA	Sp6g31010	NA	0.522494011680254	NA	0.504462809710619	NA
P034398	AT5G13030.1	NA	Sp6g30940	NA	0.165013391987908	NA	0.36453319250243	NA
P034399	AT5G13050.1	NA	Sp6g30930.a	NA	0.217612188673411	NA	0.42664885610967	NA
P034402	AT5G13080.1	NA	Sp6g30900	NA	1.12128570147388	NA	0.562818025326607	NA
P034403	AT5G13090.1	NA	Sp6g30890	NA	-0.361536123419591	NA	-0.156629041405917	NA
P034404	AT5G13100.1	NA	Sp6g30880	NA	-0.358296473452522	NA	-0.0636398586830771	NA
P034405	AT5G13110.1	NA	Sp6g30870.b	NA	0.38604138140651	NA	-0.719124074941676	NA
P034408	AT5G13140.1	NA	Sp6g30840	NA	0.173003556819439	NA	-0.0153513778955322	NA
P034409	AT5G13150.1	NA	Sp6g30830	NA	-0.553132804672493	NA	-0.521271078629566	NA
P034410	AT5G13170.1	NA	Sp6g30810	NA	9.21189669876367	NA	5.56188141567397	NA
P034411	AT5G13180.1	NA	Sp6g30800	NA	0.390322514910851	NA	0.165400434864933	NA
P034413	AT5G13200.1	NA	Sp6g30780	NA	1.16667442652712	NA	-0.49178218545457	NA
P034414	AT5G13220.7	NA	Sp6g30770.b	NA	1.88560611127584	NA	0.732231626862639	NA
P034423	AT5G13330.1	NA	Sp6g30660	NA	1.85370561482879	NA	1.89084293325254	NA
P034429	AT5G13420.1	NA	Sp6g30600	NA	0.138428844701233	NA	-0.46796719856346	NA
P034436	AT5G13500.1	NA	Sp6g30520.b	NA	0.0835965218501425	NA	-0.0687986613950031	NA
P034438	AT5G13520.1	NA	Sp6g30500	NA	0.139146309288782	NA	-0.0663569795763081	NA
P034439	AT5G13530.1	NA	Sp6g30490.b	NA	-0.06437827880317	NA	0.438799863588035	NA
P034440	AT5G13550.1	NA	Sp6g30480	NA	0.260686018132817	NA	0.130838886516192	NA
P034447	AT5G13630.1	NA	Sp6g30390.b	NA	-0.441736021533733	NA	-0.869646640279315	NA
P034448	AT5G13640.1	NA	Sp6g30380	NA	-0.0608012019659936	NA	-0.332597835113588	NA
P034453	AT5G13690.1	NA	Sp6g30330.b	NA	0.436606157386575	NA	0.0901770184166748	NA
P034454	AT5G13700.1	NA	Sp6g30320.b	NA	1.01668784389749	NA	1.21623461217632	NA
P034455	AT5G13710.1	NA	Sp6g30310.b.x	NA	-0.468244818116117	NA	-0.855965985371415	NA
P034458	AT5G13740.1	NA	Sp6g30280.b	NA	0.917072608528935	NA	0.235032116093311	NA
P034459	AT5G13750.1	NA	Sp6g30270	NA	0.679784909510667	NA	1.5536807767058	NA
P034462	AT5G13780.1	NA	Sp6g30240	NA	-0.188792799658466	NA	0.0312930191826794	NA
P034464	AT5G13800.3	NA	Sp6g30220.b	NA	0.965355051242765	NA	0.985661194328775	NA
P034465	AT5G13810.1	NA	Sp6g30210.b	NA	0.339360617690766	NA	0.0243048646851997	NA
P034466	AT5G13820.1	NA	Sp6g30200.b	NA	0.73267283484465	NA	0.27896242104099	NA
P034469	AT5G13840.1	NA	Sp6g30160	NA	-0.205978408573074	NA	-0.493443559149514	NA
P034472	AT5G13870.1	NA	Sp6g30130	NA	-0.988628845669435	NA	-0.381829057887939	NA
P034473	AT5G13880.2	NA	Sp6g30120	NA	1.51343579807694	NA	0.40769125882277	NA
P034475	AT5G13900.1	NA	Sp6g30100.b	NA	-0.0318361520892351	NA	1.72408150611472	NA
P034482	AT5G13970.1	NA	Sp6g30030	NA	0.0961697152830467	NA	0.364316086472196	NA
P034485	AT5G14000.3	NA	Sp6g30000	NA	0.347530267605692	NA	-0.0119197626963771	NA
P034487	AT5G14020.1	NA	Sp6g29980	NA	-0.213468666607095	NA	-0.717841926516711	NA
P034491	AT5G14060.1	NA	Sp6g29940.b	NA	-0.230341248761036	NA	-0.36204304339941	NA
P034494	AT5G14090.1	NA	Sp6g29910	NA	-0.727710518780807	NA	0.394928056153361	NA
P034496	AT5G14120.1	NA	SpUn0049_0090	NA	-1.80750585564733	NA	0.7044863811011	NA
P034500	AT5G14200.1	NA	SpUn0049_0030	NA	-3.62434638715942	NA	0.746860904512746	NA
P034501	AT5G14210.2	NA	Sp6g29820	NA	0.158382229189371	NA	-1.08486196521096	NA
P034503	AT5G14230.1	NA	Sp6g29800	NA	-1.00336973778382	NA	-0.0846336512103252	NA
P034508	AT5G14285.1	NA	Sp6g29750	NA	1.79307012743554	NA	-0.019230239229355	NA
P034509	AT5G14310.1	NA	Sp6g29740	NA	-0.0804639742075054	NA	0.0452353541728528	NA
P034510	AT5G14320.1	NA	Sp6g29730.b	NA	-0.739103627696837	NA	-0.087768480485179	NA
P034511	AT5G14330.1	NA	Sp6g29170	NA	-0.216944770379361	NA	-1.18368342741926	NA
P034514	AT5G14370.1	NA	Sp6g29650	NA	1.0301480571792	NA	-0.234265117071606	NA
P034519	AT5G14420.1	NA	Sp6g29600.a	NA	0.994095031236771	NA	0.184759853060223	NA
P034522	AT5G14460.1	NA	Sp6g29560	NA	0.102246592238754	NA	0.259060757744626	NA
P034525	AT5G14500.2	NA	Sp6g29510	NA	0.803817743733764	NA	-0.142263613111945	NA
P034526	AT5G14510.1	NA	Sp6g29500	NA	0.209211296194152	NA	0.300664793065306	NA
P034532	AT5G14590.1	NA	Sp6g29440	NA	0.413978491809266	NA	0.0889938598949093	NA
P034536	AT5G14640.1	NA	Sp6g29400.b	NA	0.566835378634093	NA	0.0613835084733026	NA
P034537	AT5G14660.1	NA	Sp6g29380	NA	0.342366845568703	NA	0.102977863748297	NA
P034540	AT5G14690.1	NA	Sp6g29350.b	NA	-0.510774959718009	NA	-0.972056907447732	NA
P034541	AT5G14700.1	NA	Sp6g29340	NA	0.919911729554321	NA	-0.817812437429933	NA
P034543	AT5G14720.1	NA	Sp6g29320.a	NA	0.0140536210317964	NA	0.0465681446893524	NA
P034544	AT5G14730.1	NA	Sp6g29310	NA	-1.64575365671908	NA	-0.91937554619819	NA
P034546	AT5G14760.1	NA	Sp6g29280.a	NA	-2.00061339980422	NA	-0.522660978063786	NA
P034548	AT5G14780.1	NA	Sp6g29260	NA	3.96214871625914	NA	1.71160702018688	NA
P034550	AT5G14800.1	NA	Sp6g29240	NA	-0.506441666298661	NA	-0.229516305774382	NA
P034551	AT5G14850.1	NA	Sp6g29230	NA	0.392262674901019	NA	-0.181214706510576	NA
P034553	AT5G14880.1	NA	Sp6g29200.b	NA	-1.34443472829641	NA	0.606955997046563	NA
P034557	AT5G14930.2	NA	Sp6g29130	NA	-1.67342338161016	NA	-0.0395787778195824	NA
P034558	AT5G14940.1	NA	Sp6g29110	NA	0.609184904444377	NA	-0.678624418080723	NA
P034568	AT5G15070.2	NA	Sp6g29000.a	NA	-0.289996091389491	NA	1.1141250135187	NA
P034573	AT5G15130.1	NA	Sp6g28940	NA	-2.45035389349264	NA	-0.982345179522529	NA
P034575	AT5G15150.1	NA	Sp6g28920	NA	-0.478898663940712	NA	-2.07676881303763	NA
P034577	AT5G15170.1	NA	Sp6g28900.b	NA	0.362122362224732	NA	0.491555814533907	NA
P034578	AT5G15180.1	NA	Sp6g28890	NA	1.37123179680421	NA	-2.49793511223426	NA
P034579	AT5G15190.1	NA	Sp6g28880.b	NA	4.09940121648309	NA	0.676323919530395	NA
P034581	AT5G15210.1	NA	Sp6g28860	NA	1.16113843650634	NA	0.469783883428411	NA
P034583	AT5G15240.1	NA	Sp6g28830	NA	2.04242623666949	NA	3.01791246690786	NA
P034584	AT5G15260.1	NA	Sp6g28820	NA	1.01305080909443	NA	0.759011052815324	NA
P034588	AT5G15290.1	NA	Sp6g28780	NA	1.66629017182555	NA	0.773560063612934	NA
P034590	AT5G15330.2	NA	Sp6g28730	NA	-0.697609043745934	NA	0.0340680123109587	NA
P034591	AT5G15350.1	NA	Sp6g28710	NA	-0.403493371259831	NA	-0.421611691800869	NA
P034594	AT5G15400.1	NA	Sp6g28690	NA	0.306924259601622	NA	0.075924340273824	NA
P034595	AT5G15410.1	NA	Sp6g28680	NA	2.47107448334738	NA	0.530091391233938	NA
P034598	AT5G15450.1	NA	Sp6g28650	NA	0.929761067034439	NA	0.691942029497828	NA
P034602	AT5G15490.1	NA	Sp6g28610.a	NA	0.455149410467572	NA	0.6769871628131	NA
P034603	AT5G15500.2	NA	Sp6g28600	NA	6.16494671671394	NA	1.85324009139916	NA
P034606	AT5G15530.1	NA	Sp6g28570	NA	-0.229980201458464	NA	-0.949091758574472	NA
P034610	AT5G15580.1	NA	Sp6g28510	NA	-0.642388751385816	NA	-0.4629417827239	NA
P034614	AT5G15630.1	NA	Sp6g28480	NA	0.841379339430734	NA	0.838356160472355	NA
P034616	AT5G15650.1	NA	Sp6g28460	NA	0.252972166517386	NA	-0.0460464571532397	NA
P034628	AT5G15780.1	NA	Sp6g28340	NA	4.29034300454096	NA	-0.236413462030126	NA
P034629	AT5G15790.4	NA	Sp6g28330	NA	-0.890068302531231	NA	-0.790292518596618	NA
P034634	AT5G15830.1	NA	Sp6g28280	NA	-1.19622386896121	NA	-2.77981694479286	NA
P034637	AT5G15860.1	NA	Sp6g28250	NA	0.621341205960469	NA	0.94929446498048	NA
P034638	AT5G15870.1	NA	Sp6g28240	NA	0.109081701666454	NA	0.457993527916613	NA
P034640	AT5G15890.1	NA	Sp6g28220	NA	-0.252471674325202	NA	-0.0251934032615975	NA
P034641	AT5G15900.2	NA	Sp6g28210	NA	-0.378683685762018	NA	-0.647551486432923	NA
P034646	AT5G15950.1	NA	Sp6g28160.ia2c	NA	1.75632206849009	NA	0.511425208946824	NA
P034647	AT5G15970.1	NA	Sp6g28150	NA	3.65241415471293	NA	-0.75920427643811	NA
P034649	AT5G16010.1	NA	Sp6g28110.b	NA	1.60880639142307	NA	1.14051564663271	NA
P034651	AT5G16040.1	NA	Sp6g28090	NA	0.395407896068396	NA	1.20619163440627	NA
P034652	AT5G16050.1	NA	Sp6g28080.b	NA	0.188416966467678	NA	-0.0325137330937775	NA
P034657	AT5G16110.1	NA	Sp6g28030.b.x	NA	-1.02220352890861	NA	-0.351113046605947	NA
P034658	AT5G16120.4	NA	Sp6g28020	NA	-0.0423435301477989	NA	-0.617188721113754	NA
P034664	AT5G16190.4	NA	Sp6g27960.b	NA	-1.62142504926089	NA	-0.842234032769754	NA
P034666	AT5G16210.1	NA	Sp6g27950.m	NA	0.244946868182379	NA	0.141875143123414	NA
P034672	AT5G16270.1	NA	Sp6g27890.b	NA	0.240759890242809	NA	0.308343806486058	NA
P034678	AT5G16320.1	NA	Sp6g27840.ib2	NA	0.527599479218919	NA	0.661927194348773	NA
P034680	AT5G16360.1	NA	Sp6g27830.b	NA	1.27108056189695	NA	0.153824517193149	NA
P034681	AT5G16370.1	NA	Sp6g27800	NA	-0.098373869256154	NA	0.791342593711541	NA
P034684	AT5G16400.1	NA	Sp6g27770	NA	-0.407180582770039	NA	0.474374852382355	NA
P034690	AT5G16470.1	NA	Sp6g27710	NA	-0.289055129263826	NA	-0.24374840828529	NA
P034691	AT5G16480.1	NA	Sp6g27680	NA	-1.10227385448626	NA	0.309195325373764	NA
P034692	AT5G16490.1	NA	Sp6g27670	NA	0.783663282198756	NA	1.09156380106027	NA
P034695	AT5G16530.1	NA	Sp6g27620	NA	-3.87463544067903	NA	-0.0266032847127859	NA
P034696	AT5G16550.1	NA	Sp6g27610	NA	0.942083886927863	NA	0.196955229834362	NA
P034699	AT5G16590.1	NA	Sp6g27580	NA	-0.363098018465428	NA	-0.00684966835632159	NA
P034711	AT5G16720.1	NA	Sp6g27430	NA	-0.64753869054385	NA	-0.1381897381463	NA
P034715	AT5G16760.1	NA	Sp6g27360	NA	0.478270434521306	NA	0.698635659018297	NA
P034716	AT5G16770.1	NA	Sp7g26070	NA	-0.571990269656099	NA	4.39867396298143	NA
P034719	AT5G16810.1	NA	Sp6g27320	NA	0.680198357458969	NA	0.284266254611507	NA
P034721	AT5G16840.2	NA	Sp6g27280	NA	0.607481236442394	NA	0.613633330825763	NA
P034723	AT5G16880.1	NA	Sp6g27220.a	NA	-0.103554379424729	NA	-0.241441350900351	NA
P034725	AT5G16910.1	NA	Sp6g27200.a	NA	0.431199818646164	NA	0.172345286157632	NA
P034734	AT5G17070.1	NA	Sp6g27090	NA	0.020305554740379	NA	-0.228026399625982	NA
P034737	AT5G17160.1	NA	Sp6g27070	NA	0.453768959322383	NA	-0.170066211941342	NA
P034741	AT5G17190.1	NA	Sp6g27040	NA	0.805492788279989	NA	0.227262374755405	NA
P034751	AT5G17310.2	NA	Sp6g26920	NA	0.470258448228721	NA	-0.227720386356362	NA
P034756	AT5G17350.1	NA	Sp6g26870	NA	-0.539674093551551	NA	1.193322881655	NA
P034759	AT5G17380.1	NA	Sp6g26840	NA	0.312596272964006	NA	0.641197284524661	NA
P034763	AT5G17430.1	NA	Sp6g26790	NA	0.592120642364098	NA	0.792843602164294	NA
P034765	AT5G17460.1	NA	Sp6g26760	NA	3.10398613438696	NA	0.195165034568173	NA
P034771	AT5G17520.1	NA	Sp6g26700	NA	0.725974000890335	NA	0.543092172148267	NA
P034772	AT5G17530.4	NA	Sp6g26690	NA	0.0896140670662349	NA	-0.226273077355072	NA
P034779	AT5G17600.1	NA	Sp6g26620.ib2	NA	1.14636612178463	NA	0.553052262172761	NA
P034780	AT5G17610.1	NA	Sp6g26610	NA	-0.161628239164185	NA	-0.277572418939083	NA
P034784	AT5G17650.1	NA	Sp6g26570	NA	1.52737265952133	NA	0.224350537133663	NA
P034794	AT5G17820.2	NA	Sp6g26430	NA	-0.399817815052146	NA	-0.525492124540313	NA
P034797	AT5G17850.1	NA	Sp6g26400.ia2	NA	1.50549950028219	NA	1.70577003166788	NA
P034798	AT5G17860.1	NA	Sp6g26390	NA	2.61345092965612	NA	1.63349184441116	NA
P034801	AT5G17920.1	NA	Sp6g26350.a	NA	0.0596897286038777	NA	-0.259487419494186	NA
P034805	AT5G17990.1	NA	Sp6g26300	NA	-0.406081494671251	NA	-0.316844406652985	NA
P034812	AT5G18120.1	NA	Sp6g26190	NA	-0.140686450439631	NA	-0.16990329664008	NA
P034813	AT5G18130.1	NA	Sp6g26180	NA	0.394250490912344	NA	0.808789984252692	NA
P034814	AT5G18140.1	NA	Sp6g26170	NA	-0.774178239709809	NA	0.0846129919981366	NA
P034815	AT5G18150.1	NA	Sp6g26160	NA	-0.337472883455347	NA	0.169009017874669	NA
P034816	AT5G18170.1	NA	Sp6g26150	NA	-0.793672799076398	NA	-0.897331063108738	NA
P034817	AT5G18190.1	NA	Sp6g26130.b	NA	0.254886260396964	NA	0.289471626462753	NA
P034818	AT5G18200.1	NA	Sp6g26120	NA	0.121891166643867	NA	0.54451226333396	NA
P034822	AT5G18240.1	NA	Sp6g26080.b	NA	-0.00632329905654582	NA	0.691685062996955	NA
P034825	AT5G18270.1	NA	Sp6g26040	NA	1.06676869839646	NA	1.14413294249489	NA
P034827	AT5G18290.1	NA	Sp6g26010	NA	-1.42585874845705	NA	4.29310561793803	NA
P034828	AT5G18310.2	NA	Sp6g26000	NA	-0.601381436743634	NA	0.0524330836949915	NA
P034838	AT5G18460.1	NA	Sp6g25860	NA	0.725772931545282	NA	0.015410900717328	NA
P034841	AT5G18490.1	NA	Sp6g25830	NA	-0.673826302952756	NA	-0.307336676717971	NA
P034845	AT5G18550.1	NA	Sp6g25780	NA	0.551992789302853	NA	-0.0731391754233	NA
P034852	AT5G18640.2	NA	Sp6g25695.ib2c	NA	0.197449826024128	NA	0.625812023445062	NA
P034853	AT5G18650.1	NA	Sp6g25690	NA	-0.465282308576984	NA	-0.160047037285329	NA
P034855	AT5G18670.1	NA	Sp6g25670	NA	-0.94775724286042	NA	0.232683336085732	NA
P034856	AT5G18680.1	NA	Sp6g25660	NA	-0.0204202470553221	NA	0.00590612760824316	NA
P034857	AT5G18690.1	NA	Sp6g25650	NA	1.05330881390769	NA	-0.972360727999412	NA
P034860	AT5G18760.1	NA	Sp6g25620.b	NA	0.420991617776107	NA	-0.218290540456918	NA
P034865	AT5G18830.3	NA	Sp6g25540	NA	0.678665349652497	NA	0.324673666916327	NA
P034866	AT5G18840.1	NA	Sp6g25530	NA	1.1942120141455	NA	-0.881351714284774	NA
P034868	AT5G18860.1	NA	Sp6g25510	NA	-1.03332737084265	NA	-1.1390242783654	NA
P034877	AT5G18980.1	NA	Sp6g25410	NA	0.732469764011261	NA	1.7361485636064	NA
P034878	AT5G19000.2	NA	Sp6g25390.b	NA	0.262685510644448	NA	-0.0364600979085582	NA
P034883	AT5G19040.1	NA	Sp6g25340.a	NA	-2.41724366351325	NA	-0.864433954539319	NA
P034884	AT5G19050.1	NA	Sp6g25330	NA	-0.410482828795754	NA	-0.316966703259845	NA
P034887	AT5G19080.1	NA	Sp6g25300	NA	-0.522733079919333	NA	-0.208332327034689	NA
P034889	AT5G19100.1	NA	Sp6g25270	NA	-0.254373429293902	NA	0.0897028313354611	NA
P034890	AT5G19110.2	NA	Sp6g25250	NA	0.037867992909522	NA	0.993612716901301	NA
P034891	AT5G19120.1	NA	Sp6g25240	NA	-1.79874961750401	NA	-0.827119876725624	NA
P034893	AT5G19140.1	NA	Sp6g25220.b.x	NA	0.0973741415171751	NA	0.0564246769216626	NA
P034896	AT5G19190.1	NA	Sp6g25190	NA	-0.95003859008854	NA	-0.290695636563344	NA
P034898	AT5G19220.1	NA	Sp6g25170	NA	-1.32688919847458	NA	-0.956218207982701	NA
P034899	AT5G19250.1	NA	Sp6g25160	NA	-0.473100734172673	NA	-1.07749869371851	NA
P034909	AT5G19340.1	NA	Sp6g25070	NA	-0.363461306069209	NA	0.387160094735057	NA
P034912	AT5G19380.2	NA	Sp6g25030	NA	0.125357827740429	NA	-0.0575365928843223	NA
P034914	AT5G19400.1	NA	Sp6g25010.a	NA	0.176152064490034	NA	0.19436296477924	NA
P034916	AT5G19420.2	NA	Sp6g24990	NA	0.32233674585673	NA	0.127150963379231	NA
P034918	AT5G19440.1	NA	Sp6g24970	NA	0.76457121644516	NA	2.50214029437902	NA
P034927	AT5G19520.1	NA	Sp6g24870.b	NA	-0.715554711004148	NA	-1.32042814198877	NA
P034929	AT5G19540.1	NA	Sp6g24840	NA	0.987244389384651	NA	0.440846091421418	NA
P034933	AT5G19590.1	NA	Sp6g24800.b.x	NA	-0.00856773133067299	NA	-0.793860337668642	NA
P034941	AT5G19670.1	NA	Sp6g24710.b	NA	-0.266789708141316	NA	-0.592574178879213	NA
P034946	AT5G19730.1	NA	Sp6g24660	NA	0.654702270305821	NA	-0.733283426441943	NA
P034947	AT5G19740.1	NA	Sp6g24650	NA	0.274218148613454	NA	-0.0644882100899345	NA
P034954	AT5G19850.1	NA	Sp6g24550	NA	0.792745605097581	NA	0.612756609639308	NA
P034958	AT5G19875.1	NA	Sp6g24510	NA	2.43126789841891	NA	0.978401351414129	NA
P034968	AT5G19970.1	NA	Sp6g24410	NA	-1.28800617345023	NA	-2.1354239602498	NA
P034970	AT5G19990.1	NA	Sp6g24390	NA	0.240978144271569	NA	-0.0431945761368416	NA
P034971	AT5G20020.1	NA	Sp6g24380.a	NA	0.0315284321657132	NA	-0.207181846595487	NA
P034975	AT5G20070.1	NA	Sp6g24340	NA	0.368964766871135	NA	0.551844569916781	NA
P034977	AT5G20090.1	NA	Sp6g24320.ia2c	NA	-0.23147657574506	NA	-0.363194004258977	NA
P034980	AT5G20120.1	NA	Sp6g24280.ia2	NA	0.474300088693735	NA	-0.0923080166386782	NA
P034982	AT5G20140.2	NA	Sp2g18290	NA	0.249435386500601	NA	3.27639956744027	NA
P034987	AT5G20190.1	NA	Sp6g24210	NA	0.560430190310136	NA	0.342682033605529	NA
P034992	AT5G20250.4	NA	Sp6g24160.b	NA	-2.93921983509526	NA	-0.387652837186657	NA
P034994	AT5G20270.1	NA	Sp6g24140	NA	1.15572772494149	NA	1.40827915858368	NA
P034995	AT5G20280.1	NA	Sp6g24130	NA	1.58997645338007	NA	0.490855677832418	NA
P035001	AT5G20360.1	NA	Sp6g24060	NA	0.707600672308443	NA	0.57609139832823	NA
P035003	AT5G20380.2	NA	Sp6g24040	NA	0.574332264771036	NA	0.0761919441314471	NA
P035011	AT5G20510.1	NA	Sp6g23950.b	NA	0.564698394701852	NA	-0.0351596118341104	NA
P035012	AT5G20520.1	NA	Sp6g23940.a	NA	-0.373865396267043	NA	-0.341736920736212	NA
P035021	AT5G20635.1	NA	Sp6g23850.a	NA	-0.799122880941674	NA	0.10988082887031	NA
P035028	AT5G20700.1	NA	Sp6g23780	NA	1.25551025652856	NA	0.781262272696949	NA
P035035	AT5G20830.1	NA	Sp6g23700	NA	1.80020845380811	NA	0.983952114976255	NA
P035036	AT5G20840.1	NA	Sp6g23690	NA	0.551491439109908	NA	0.545955116435979	NA
P035041	AT5G20900.1	NA	Sp6g23620	NA	0.705255293296076	NA	0.566840542620001	NA
P035042	AT5G20910.1	NA	Sp6g23610.b	NA	0.406067768089736	NA	0.355384731340591	NA
P035044	AT5G20930.1	NA	Sp6g23590.a	NA	-0.139080157352329	NA	-0.160610383445319	NA
P035046	AT5G20950.3	NA	Sp6g23570.b	NA	-0.417730407117671	NA	-0.527987378284447	NA
P035047	AT5G20960.1	NA	Sp6g23560	NA	-0.272334947433726	NA	-0.235131650606581	NA
P035048	AT5G20970.1	NA	Sp6g23550	NA	0.00676208914576642	NA	0.616289649652927	NA
P035050	AT5G20990.1	NA	Sp6g23530	NA	-0.27872893058464	NA	0.06152750931669	NA
P035059	AT5G21105.1	NA	Sp6g23410	NA	0.616235067790103	NA	-0.084428401743092	NA
P035071	AT5G21930.1	NA	Sp6g23260.b	NA	-0.45036081376703	NA	-0.701698486556092	NA
P035072	AT5G21940.1	NA	Sp6g23250	NA	-1.0839627161388	NA	-0.829218029034384	NA
P035076	AT5G21280.1	NA	Sp6g23210	NA	-0.585250319567595	NA	0.263675665216246	NA
P035077	AT5G21990.1	NA	Sp6g23200	NA	0.339400537169353	NA	0.165993797341995	NA
P035078	AT5G22000.1	NA	Sp6g23190.b	NA	0.11061547464936	NA	0.635553788578248	NA
P035081	AT5G22030.2	NA	Sp6g23160	NA	0.35773462169987	NA	-0.250297826523071	NA
P035083	AT5G22050.2	NA	Sp6g23140.b	NA	-0.525425998610225	NA	-0.204208875039721	NA
P035092	AT5G22140.1	NA	Sp6g23040	NA	-0.663747297793076	NA	-0.32134573023595	NA
P035095	AT5G22220.2	NA	Sp6g23010	NA	0.447780794631138	NA	0.204999367127364	NA
P035099	AT5G22270.1	NA	Sp6g22970	NA	0.661790330776709	NA	2.0239797484192	NA
P035100	AT5G22290.1	NA	Sp6g22950	NA	1.77596749146278	NA	0.760480774584329	NA
P035108	AT5G22360.1	NA	Sp6g22880	NA	-0.168212309936961	NA	-0.418496389767009	NA
P035111	AT5G22390.1	NA	Sp6g22860	NA	1.49379500199892	NA	0.458451845936133	NA
P035121	AT5G22500.1	NA	Sp6g22760	NA	3.23234858984585	NA	0.422229421848046	NA
P035122	AT5G22510.1	NA	Sp6g22750.a	NA	0.290218011169889	NA	0.0907064424093178	NA
P035123	AT5G22570.1	NA	Sp6g22740	NA	-0.955047614774121	NA	-1.48364666577732	NA
P035124	AT5G22580.1	NA	Sp6g22730	NA	-2.39582471262657	NA	0.622769527876043	NA
P035126	AT5G22630.1	NA	Sp6g22710	NA	1.54885329095251	NA	1.27668039185746	NA
P035129	AT5G22660.2	NA	Sp5g16420.a	NA	-1.47037925284865	NA	-0.042054574573006	NA
P035130	AT5G22690.2	NA	Sp2g11320.m	NA	0.622618740256627	NA	-0.711787038452343	NA
P035132	AT5G22740.1	NA	Sp6g22680	NA	-0.311912438057449	NA	-0.644543352505174	NA
P035140	AT5G22830.1	NA	Sp6g22590	NA	0.579190590970303	NA	0.311067463553332	NA
P035143	AT5G22860.1	NA	Sp6g22560	NA	3.05589848025537	NA	7.57934771600183	NA
P035150	AT5G22920.1	NA	Sp6g22470	NA	-1.00956829260104	NA	-1.26534758960254	NA
P035151	AT5G22930.1	NA	Sp6g22460	NA	-1.35727721194801	NA	-0.751397199401641	NA
P035152	AT5G22940.2	NA	Sp6g22450	NA	-0.543752956919124	NA	-0.173261615532179	NA
P035156	AT5G23010.2	NA	Sp2g24110.b.ib2	NA	-4.81150474837453	NA	0.331597288924229	NA
P035157	AT5G23030.1	NA	Sp2g24090	NA	1.16039306842673	NA	-0.934445871585977	NA
P035159	AT5G23050.1	NA	Sp2g24070	NA	0.256841123779649	NA	0.881638042789514	NA
P035173	AT5G23210.1	NA	Sp2g23930	NA	-0.638007316668312	NA	0.274294311981387	NA
P035174	AT5G23230.1	NA	Sp2g23920	NA	0.688300798080928	NA	0.352331825323474	NA
P035183	AT5G23340.1	NA	Sp2g23820	NA	0.245378598177186	NA	0.369255162149469	NA
P035185	AT5G23380.1	NA	Sp2g23790	NA	-1.18690052356911	NA	0.193538026749032	NA
P035186	AT5G23390.1	NA	Sp2g23780.m	NA	0.31569350182827	NA	-0.0329916591258356	NA
P035190	AT5G23430.1	NA	Sp2g23730.a	NA	0.294037652137127	NA	0.255833624849881	NA
P035194	AT5G23490.2	NA	Sp2g23690	NA	0.393637914532812	NA	-0.116092811496639	NA
