pID	At_gID	Si_gID	Sp_gID	Es_gID	At	Si	Sp	Es
P025080	AT2G26790.1	NA	Sp4g08720.b	NA	-0.694409709532603	NA	-0.838272310994376	NA
P025089	AT2G26910.1	NA	Sp4g08450.b.ib2c	NA	-0.180412302515967	NA	-0.425829003014936	NA
P025090	AT2G26920.1	NA	Sp4g08440.a	NA	0.171831028887947	NA	0.535923666655364	NA
P025091	AT2G26930.1	NA	Sp4g08430	NA	-0.282753711605212	NA	-0.574846482626262	NA
P025094	AT2G26980.4	NA	Sp4g08370	NA	0.371008563098623	NA	0.138535874588894	NA
P025097	AT2G27020.2	NA	Sp4g08280	NA	-0.336491549870986	NA	-0.251425804277744	NA
P025101	AT2G27050.1	NA	Sp4g08230.a	NA	-0.147163348213517	NA	0.170470091892948	NA
P025109	AT2G27150.1	NA	Sp4g09940.a	NA	0.413576590239524	NA	1.02204443142524	NA
P025124	AT2G27310.1	NA	Sp4g10120	NA	-0.269731236807085	NA	1.65332272032487	NA
P025128	AT2G27360.1	NA	SpUn0988_0010	NA	-0.607250879598571	NA	0.712426886006258	NA
P025134	AT2G27430.1	NA	Sp4g10220	NA	0.00729336422510657	NA	-2.04930183225057	NA
P025141	AT2G27530.1	NA	Sp4g10330.b	NA	-0.692816632214416	NA	-0.637663395055911	NA
P025148	AT2G27680.1	NA	Sp4g10460	NA	-0.212934421739894	NA	-0.543208529506136	NA
P025149	AT2G27690.1	NA	Sp4g10450	NA	0.720512310195035	NA	-0.447600569987621	NA
P025150	AT2G27710.1	NA	Sp4g10490.ib2c	NA	-0.697834157924499	NA	-1.01782820157657	NA
P025155	AT2G27775.2	NA	Sp4g10610	NA	-0.104833333936682	NA	-0.658125542410462	NA
P025159	AT2G27810.4	NA	Sp4g10650	NA	-0.0382719671906075	NA	-0.707594902114136	NA
P025160	AT2G27820.1	NA	Sp4g10660	NA	0.277964653234317	NA	-0.331221508059668	NA
P025161	AT2G27830.1	NA	Sp4g10670	NA	0.785701079488759	NA	0.721153653684913	NA
P025162	AT2G27840.3	NA	Sp4g10680	NA	-0.542942754087854	NA	-0.789767334961988	NA
P025163	AT2G27860.1	NA	Sp4g10690	NA	-0.4704114003879	NA	-0.114372360992504	NA
P025169	AT2G27950.1	NA	Sp4g10770.b	NA	0.181561078933849	NA	0.505168271331188	NA
P025172	AT2G28000.1	NA	Sp4g10820	NA	-0.601538188305118	NA	-1.72567370879395	NA
P025177	AT2G28070.1	NA	Sp4g10860	NA	0.251639533957774	NA	-0.520989709260285	NA
P025178	AT2G28080.1	NA	Sp4g10870	NA	-0.255317497977383	NA	-0.812645131557136	NA
P025181	AT2G28100.1	NA	Sp4g10900.b.x	NA	0.0251540088251917	NA	-0.0620036144109801	NA
P025184	AT2G28120.1	NA	Sp4g10930	NA	0.771133307266082	NA	0.801010039036457	NA
P025185	AT2G28130.1	NA	Sp4g10940.b	NA	-0.462791963427208	NA	-0.286503364872511	NA
P025191	AT2G28190.1	NA	Sp4g11000.b	NA	-1.72416571955899	NA	-0.727932045083211	NA
P025192	AT2G28200.1	NA	Sp4g11010	NA	-0.0205093287420425	NA	0.861258729962801	NA
P025195	AT2G28240.1	NA	Sp4g11050.a	NA	0.197974478570241	NA	-0.0914615469308292	NA
P025199	AT2G28305.1	NA	Sp4g11080	NA	-0.30839050302275	NA	0.0760447860534192	NA
P025207	AT2G28380.1	NA	Sp4g11180	NA	-0.0807369389975716	NA	-0.373517011790854	NA
P025214	AT2G28450.1	NA	Sp4g11270	NA	-0.0843876571896445	NA	-0.583252585312929	NA
P025215	AT2G28470.1	NA	Sp4g11280	NA	0.788011558261968	NA	0.658633643811774	NA
P025218	AT2G28500.1	NA	Sp4g11330	NA	2.05561228730154	NA	-0.23706867267466	NA
P025228	AT2G28620.1	NA	Sp4g11450.a	NA	-0.452510217172641	NA	-0.985641659035666	NA
P025231	AT2G28650.1	NA	Sp4g11510	NA	-0.199277634040408	NA	1.81425285121986	NA
P025232	AT2G28660.1	NA	Sp4g11520	NA	-0.482487014025554	NA	1.3711030592793	NA
P025240	AT2G28760.4	NA	Sp4g11610.a	NA	0.32176506850014	NA	0.798467639765742	NA
P025241	AT2G28780.1	NA	Sp4g11620	NA	-2.17238655588836	NA	-0.223678509085242	NA
P025242	AT2G28790.2	NA	Sp4g11630	NA	0.37763981745242	NA	-1.1157169610356	NA
P025244	AT2G28810.1	NA	Sp4g11650	NA	0.542924842240977	NA	0.180002816060711	NA
P025246	AT2G28840.1	NA	Sp4g11670	NA	0.368651317693399	NA	0.45101308631114	NA
P025254	AT2G28950.1	NA	Sp4g11760	NA	-0.0942529772671439	NA	-1.14223236981998	NA
P025260	AT2G29060.1	NA	Sp4g11870.b	NA	0.0876577041080182	NA	0.732853718555152	NA
P025264	AT2G29090.1	NA	Sp4g11910	NA	1.97839992133848	NA	0.460416596068049	NA
P025268	AT2G29180.1	NA	Sp4g11990	NA	-0.49013513775512	NA	-0.958262387987907	NA
P025270	AT2G29210.1	NA	Sp4g12020.b	NA	-0.0586967232460651	NA	0.0884645276703079	NA
P025272	AT2G29260.1	NA	Sp4g12040	NA	-0.950904290843722	NA	-0.489817349340821	NA
P025275	AT2G29310.1	NA	Sp4g12060	NA	0.196539319769095	NA	-0.667522426734217	NA
P025277	AT2G29380.1	NA	Sp4g12110	NA	8.93891404923468	NA	6.76678632356403	NA
P025278	AT2G29390.1	NA	Sp4g12120	NA	0.389998017618913	NA	0.62804119812519	NA
P025280	AT2G29420.1	NA	Sp4g12180	NA	0.423204127657487	NA	1.02239321848369	NA
P025282	AT2G29460.1	NA	Sp4g12210.b	NA	0.109422587067623	NA	1.64675804785137	NA
P025286	AT2G29530.3	NA	Sp4g12260	NA	-0.396517550952869	NA	-0.767142237028127	NA
P025290	AT2G29570.1	NA	Sp4g12300	NA	-0.61776434349708	NA	-0.778991845301064	NA
P025299	AT2G29670.1	NA	Sp4g12390.b	NA	0.56139076635278	NA	-0.471095603290581	NA
P025303	AT2G29730.1	NA	Sp4g12430	NA	-0.284931991867696	NA	-0.173920426324231	NA
P025309	AT2G29890.3	NA	Sp4g12470	NA	-0.282139689224498	NA	-0.82304065040714	NA
P025315	AT2G29970.1	NA	Sp4g12530	NA	0.223974844993911	NA	-0.762412906890953	NA
P025316	AT2G29980.1	NA	Sp4g12540	NA	-0.768863093072693	NA	-0.807341747087346	NA
P025319	AT2G30010.2	NA	Sp4g12580	NA	-1.76447981522314	NA	-3.32797054347737	NA
P025320	AT2G30020.1	NA	Sp4g12590.a	NA	0.33026764551455	NA	0.608665538831603	NA
P025321	AT2G30040.1	NA	Sp4g12600	NA	-0.286215026484622	NA	-0.32015423417831	NA
P025322	AT2G30050.1	NA	Sp4g12610.a	NA	-0.34642771571363	NA	-0.279324693954501	NA
P025332	AT2G30150.2	NA	Sp4g12750	NA	-0.00304526851876235	NA	0.0897878182295441	NA
P025335	AT2G30200.1	NA	Sp4g12790	NA	-0.372371209314007	NA	-0.75341017010568	NA
P025337	AT2G30230.1	NA	Sp4g12810	NA	0.0957229135172837	NA	2.0506747642986	NA
P025339	AT2G30250.1	NA	Sp4g12830	NA	0.150991910854867	NA	0.829871732237124	NA
P025341	AT2G30270.1	NA	Sp4g12850.b	NA	0.054309633560916	NA	0.325521412547496	NA
P025347	AT2G30330.1	NA	Sp4g12890	NA	0.149305535232829	NA	0.637391700269821	NA
P025370	AT2G30590.1	NA	Sp4g13140	NA	-0.2220123954894	NA	0.846095194554035	NA
P025371	AT2G30600.5	NA	Sp4g13150.b	NA	-1.02548025312557	NA	0.0720488963077681	NA
P025376	AT2G30695.1	NA	Sp4g13210.b	NA	-0.369929339780449	NA	-1.16639697032856	NA
P025386	AT2G30860.1	NA	Sp4g13320	NA	0.938908926555298	NA	0.356064297617205	NA
P025389	AT2G30890.1	NA	Sp4g13360	NA	-0.806970435715767	NA	-0.198262039563106	NA
P025397	AT2G30970.1	NA	Sp4g13460	NA	-0.00369819979321158	NA	0.21122725486067	NA
P025398	AT2G30980.1	NA	Sp4g13470	NA	-0.0580119718080307	NA	-0.0809633581703831	NA
P025399	AT2G30990.1	NA	Sp4g13480.a	NA	-0.176712261427408	NA	0.861301583152657	NA
P025400	AT2G31010.1	NA	Sp4g13490.b	NA	-0.783407540034874	NA	-1.42821903869682	NA
P025405	AT2G31060.3	NA	Sp4g13530	NA	-0.0506096637837704	NA	-0.506934102229535	NA
P025411	AT2G31110.2	NA	Sp4g13590	NA	-0.802565758262776	NA	0.972854226311119	NA
P025412	AT2G31130.1	NA	Sp4g13600.a	NA	0.311395248723548	NA	1.16935327348811	NA
P025414	AT2G31150.1	NA	Sp4g13630.b	NA	-0.545804989192148	NA	-0.73462460798979	NA
P025416	AT2G31170.1	NA	Sp4g13650.b.ib2c	NA	-0.25403648402101	NA	-1.0319753307329	NA
P025419	AT2G31200.1	NA	Sp4g13690	NA	0.370250383325434	NA	0.634953143274144	NA
P025423	AT2G31240.1	NA	Sp4g13730	NA	0.081343554181038	NA	-0.633937914352363	NA
P025424	AT2G31260.1	NA	Sp4g13740	NA	0.17381416499874	NA	0.449161275298948	NA
P025425	AT2G31270.1	NA	Sp4g13750	NA	-0.3601765296062	NA	-0.731624304852133	NA
P025426	AT2G31280.3	NA	Sp4g13760.a	NA	0.208016155599004	NA	0.461093047511668	NA
P025430	AT2G31320.1	NA	Sp4g13800.b.ib2	NA	-0.12256695166891	NA	-0.601921423135179	NA
P025447	AT2G31510.1	NA	Sp4g13970	NA	0.406425035731452	NA	0.399175746633523	NA
P025449	AT2G31560.1	NA	Sp4g14030	NA	-0.0149249873475334	NA	0.771825466156704	NA
P025453	AT2G31610.1	NA	Sp4g14040	NA	-0.469193490638358	NA	-0.698422668154464	NA
P025454	AT2G31650.1	NA	Sp4g14050.b	NA	-0.301256665956359	NA	-1.31172714587416	NA
P025455	AT2G31660.1	NA	Sp4g14060.b	NA	-0.217849799758296	NA	-0.506339762526332	NA
P025464	AT2G31790.1	NA	Sp4g14150	NA	0.254368549092468	NA	-2.10121669683565	NA
P025465	AT2G31800.1	NA	Sp4g14140.a	NA	0.0737812199724572	NA	0.535057664290027	NA
P025466	AT2G31810.1	NA	Sp4g14130.b	NA	-0.481576543681146	NA	-0.391238159931963	NA
P025467	AT2G31820.1	NA	Sp4g14120	NA	0.287229244572701	NA	0.370945650978043	NA
P025469	AT2G31840.1	NA	Sp4g14100.b	NA	-0.271067403997131	NA	-0.80478503195715	NA
P025472	AT2G31890.1	NA	Sp4g14240	NA	-0.378152656062111	NA	-0.495003538501393	NA
P025477	AT2G31945.1	NA	Sp4g14310	NA	-0.839910968188537	NA	1.5389541647807	NA
P025479	AT2G31960.1	NA	Sp4g14330.b	NA	0.549114801476511	NA	0.905311994515169	NA
P025485	AT2G32010.1	NA	Sp4g14410.a	NA	0.212552704629267	NA	0.261791171240101	NA
P025487	AT2G32030.1	NA	Sp4g14450	NA	-0.232822806766443	NA	1.815479925829	NA
P025489	AT2G32060.1	NA	Sp1g14240.b	NA	-0.523640027585361	NA	-0.90884858931022	NA
P025492	AT2G32090.1	NA	Sp4g14500	NA	0.607043516052868	NA	0.551036111426617	NA
P025495	AT2G32150.1	NA	Sp4g14540	NA	0.845024114900241	NA	1.82072804876295	NA
P025497	AT2G32180.1	NA	Sp4g14970.b	NA	-0.591679532219641	NA	-1.34399857490908	NA
P025499	AT2G32230.1	NA	Sp4g14590.b	NA	-0.516288898824585	NA	-0.920257291354291	NA
P025503	AT2G32260.1	NA	Sp4g14650.a	NA	0.145750044434967	NA	0.615049844317362	NA
P025508	AT2G32300.2	NA	Sp4g14690	NA	0.306362131464791	NA	1.16142725745821	NA
P025515	AT2G32430.1	NA	Sp4g14800	NA	-0.416767564018749	NA	0.587349833432239	NA
P025522	AT2G32530.1	NA	Sp4g14880	NA	1.67130653705116	NA	-0.545544360619305	NA
P025529	AT2G32640.1	NA	Sp4g14960	NA	-0.190014413048974	NA	-0.53191102446566	NA
P025531	AT2G32670.1	NA	Sp4g15000	NA	-4.79129657319261	NA	0.175733633031452	NA
P025537	AT2G32730.1	NA	Sp4g15070	NA	-0.111202777301742	NA	-0.267187511667138	NA
P025542	AT2G32770.3	NA	Sp4g15120	NA	0.0072918003073392	NA	-0.497647834421958	NA
P025553	AT2G32920.1	NA	Sp4g15280	NA	-0.239758506585516	NA	-0.371715340043298	NA
P025554	AT2G32930.2	NA	Sp4g15290	NA	0.254779431424334	NA	0.704047575662255	NA
P025555	AT2G32940.1	NA	Sp4g15300.a	NA	0.16228090549221	NA	-1.48914879417062	NA
P025565	AT2G33120.2	NA	Sp4g15440	NA	-0.168645163631988	NA	0.221212407184135	NA
P025566	AT2G33150.1	NA	Sp4g15450	NA	0.804481437702606	NA	0.990088352842545	NA
P025568	AT2G33180.1	NA	Sp4g15480	NA	-0.725647381424272	NA	-0.244042002408287	NA
P025571	AT2G33210.1	NA	Sp4g15510	NA	-0.590341929937419	NA	-1.39116453060662	NA
P025575	AT2G33255.1	NA	Sp4g15560	NA	-0.162343192243919	NA	-0.418958324021344	NA
P025578	AT2G33280.1	NA	Sp4g15590	NA	4.52075472094328	NA	0.299969516062969	NA
P025582	AT2G33330.1	NA	Sp4g15640	NA	-1.0896301663128	NA	-0.924920749658413	NA
P025586	AT2G33380.1	NA	Sp4g15690	NA	6.5033216038608	NA	3.25197310347181	NA
P025589	AT2G33400.1	NA	Sp4g15720	NA	-0.537888755471464	NA	-0.960958870261287	NA
P025593	AT2G33450.1	NA	Sp4g15790	NA	-0.59996609428603	NA	-1.05711041227713	NA
P025596	AT2G33480.1	NA	Sp4g15820	NA	-0.422663393417051	NA	-2.01426831686157	NA
P025600	AT2G33530.1	NA	Sp4g15870.b	NA	0.385141882204444	NA	-0.259056363810938	NA
P025603	AT2G33560.2	NA	Sp4g15900	NA	-0.522553360960392	NA	-1.21652455658656	NA
P025604	AT2G33570.1	NA	Sp4g15910	NA	-0.525668748840731	NA	-0.628449759375534	NA
P025605	AT2G33580.1	NA	Sp4g15920	NA	0.871675207920513	NA	1.27211040991705	NA
P025607	AT2G33590.1	NA	Sp4g15950	NA	0.718584695478397	NA	0.751432315325113	NA
P025613	AT2G33680.5	NA	Sp4g16020.a	NA	0.150780422305239	NA	-1.19936176538908	NA
P025615	AT2G33700.1	NA	Sp4g16040.a	NA	0.301278082086441	NA	0.472464351858378	NA
P025622	AT2G33770.1	NA	Sp4g16120.a	NA	0.397500574825415	NA	0.969159231544154	NA
P025627	AT2G33800.1	NA	Sp4g16190	NA	-0.583336267353195	NA	-1.16290817609843	NA
P025630	AT2G33830.2	NA	Sp4g16220	NA	-0.40787866949073	NA	1.47471480546429	NA
P025638	AT2G33980.3	NA	Sp4g16330.a	NA	0.118610936715387	NA	-1.11558263287906	NA
P025639	AT2G33990.1	NA	Sp4g16340.b	NA	0.0641776502069972	NA	0.420533500296189	NA
P025643	AT2G34040.1	NA	Sp4g16390.b	NA	-0.177321493706575	NA	-0.444341878327297	NA
P025645	AT2G34070.1	NA	Sp4g16420	NA	1.19669196378821	NA	0.72572805521244	NA
P025649	AT2G34150.2	NA	Sp4g16460	NA	0.794443983691198	NA	0.572984739850295	NA
P025653	AT2G34200.1	NA	Sp4g16510.a	NA	0.65534539914851	NA	0.288643740758988	NA
P025655	AT2G34250.1	NA	Sp4g16530.a	NA	-0.0838016457819704	NA	-0.185017423004845	NA
P025656	AT2G34260.1	NA	Sp4g16550	NA	-0.250249450754009	NA	-0.687793787686686	NA
P025659	AT2G34340.1	NA	Sp4g16600	NA	0.873359979696961	NA	0.614946274535211	NA
P025661	AT2G34355.1	NA	Sp4g16620	NA	0.582924292172039	NA	1.18720662849158	NA
P025662	AT2G34357.1	NA	Sp4g16630.b	NA	-0.169523012538163	NA	-0.524689451744951	NA
P025663	AT2G34360.1	NA	Sp4g16640	NA	0.355341222880977	NA	0.935591377627122	NA
P025672	AT2G34470.2	NA	Sp4g16740.b	NA	0.560912054911942	NA	0.212300377109502	NA
P025673	AT2G34480.2	NA	Sp4g16750	NA	-0.470233569948298	NA	-0.925258235487162	NA
P025674	AT2G34500.1	NA	Sp4g16760	NA	-0.552643763980811	NA	1.6198486641918	NA
P025675	AT2G34510.1	NA	Sp4g16770.ia2c	NA	-0.210513295646541	NA	-1.13613400527409	NA
P025681	AT2G34570.1	NA	Sp4g16830	NA	-0.229177475593863	NA	-0.744011702043421	NA
P025683	AT2G34585.1	NA	Sp4g16850	NA	0.177789361356682	NA	0.961305889764262	NA
P025689	AT2G34640.1	NA	Sp4g16910.b	NA	-0.701574282755084	NA	-1.58850861040555	NA
P025691	AT2G34660.1	NA	Sp4g16940.b	NA	0.498568558440706	NA	0.660087438184547	NA
P025693	AT2G34680.2	NA	Sp4g16960.b.ib2	NA	-0.190328471417856	NA	-0.899888773396127	NA
P025701	AT2G34780.1	NA	Sp4g17070	NA	-0.225485147658765	NA	-0.502913436205531	NA
P025705	AT2G34860.1	NA	Sp4g17140.a	NA	-0.194885161327281	NA	-0.693532157634115	NA
P025711	AT2G34930.1	NA	Sp4g17230	NA	0.181598226692105	NA	-1.81169114849771	NA
P025719	AT2G35020.1	NA	Sp4g17300	NA	-0.484837504170671	NA	0.154034330571983	NA
P025721	AT2G35040.1	NA	Sp2g07060	NA	-0.187999500717849	NA	-0.859491037928877	NA
P025723	AT2G35060.2	NA	Sp4g17330.a	NA	1.35348922537064	NA	0.156886133375138	NA
P025728	AT2G35130.2	NA	Sp4g17360	NA	0.134871665401986	NA	-0.820592639165505	NA
P025729	AT2G35140.6	NA	Sp4g17370	NA	0.274397794060914	NA	1.06359758512026	NA
P025731	AT2G35155.1	NA	Sp4g17390.b	NA	-0.19769503802395	NA	-0.60098567909529	NA
P025738	AT2G35240.1	NA	Sp3g28400	NA	-0.169527711782411	NA	-0.840164029783336	NA
P025750	AT2G35410.1	NA	Sp4g17630	NA	-0.21859674389068	NA	-0.749368974561391	NA
P025756	AT2G35490.1	NA	Sp4g17710	NA	0.456745756394317	NA	-0.107541734698956	NA
P025757	AT2G35500.1	NA	Sp4g17720	NA	-0.355519224201758	NA	-0.916068226250375	NA
P025765	AT2G35605.1	NA	Sp1g27440	NA	-0.301396199619	NA	-0.792799338210667	NA
P025766	AT2G35610.1	NA	Sp4g17820	NA	-0.213488065812335	NA	0.225461610781117	NA
P025775	AT2G35680.1	NA	Sp4g17940	NA	0.450491321129336	NA	0.741819650549957	NA
P025777	AT2G35700.1	NA	Sp4g17960	NA	0.609054015214091	NA	-0.520932146582871	NA
P025782	AT2G35760.1	NA	Sp4g18010	NA	-0.00205456130073727	NA	0.833110120392971	NA
P025789	AT2G35840.1	NA	Sp4g18100.b	NA	0.798668970888972	NA	0.0214731388757485	NA
P025790	AT2G35850.1	NA	Sp4g18110	NA	-0.727107319414345	NA	6.67289395968288	NA
P025791	AT2G35860.1	NA	Sp4g18120	NA	0.131146988409419	NA	-0.559108376990947	NA
P025794	AT2G35910.1	NA	Sp4g18160	NA	-0.182338791346041	NA	0.377715245263327	NA
P025796	AT2G35930.1	NA	Sp4g18180	NA	-0.534250498677053	NA	0.835558816175081	NA
P025797	AT2G35940.1	NA	Sp4g18190.b	NA	0.563329745332329	NA	0.894188724436384	NA
P025802	AT2G36000.1	NA	Sp4g18260.b	NA	-0.0209399627133995	NA	-0.483213821688688	NA
P025803	AT2G36010.2	NA	Sp4g18270	NA	-0.253530826278494	NA	-0.822618007516898	NA
P025807	AT2G36070.1	NA	Sp3g33730.a	NA	-0.128322912668231	NA	-0.599155169547427	NA
P025808	AT2G36080.1	NA	Sp4g18310	NA	0.934018995487901	NA	1.27129553277441	NA
P025812	AT2G36120.1	NA	Sp4g18360	NA	-0.942125613543755	NA	0.1844176593047	NA
P025814	AT2G36145.1	NA	Sp4g18380	NA	0.330545202526831	NA	0.658053903346588	NA
P025815	AT2G36170.1	NA	Sp3g09740	NA	-0.734225103210775	NA	-0.62829035509042	NA
P025817	AT2G36200.2	NA	Sp4g18420	NA	-0.129286587878543	NA	-0.710391522894669	NA
P025819	AT2G36220.1	NA	Sp4g18440	NA	-0.152307250347505	NA	1.00405562129665	NA
P025828	AT2G36310.1	NA	Sp4g18550	NA	-0.790844275980829	NA	0.316508911084657	NA
P025829	AT2G36320.1	NA	Sp4g18560.ia2	NA	-0.0944916493280312	NA	0.590958694347574	NA
P025837	AT2G36410.1	NA	Sp4g18710	NA	-0.325912343689602	NA	0.60305349055935	NA
P025846	AT2G36530.1	NA	Sp4g18820	NA	-0.154544640102146	NA	-0.705049488667382	NA
P025849	AT2G36570.1	NA	Sp4g18860	NA	0.0379309925276726	NA	-1.06574751921032	NA
P025850	AT2G36580.1	NA	Sp4g18870.b	NA	0.238156516772503	NA	0.105951912351129	NA
P025852	AT2G36620.1	NA	Sp4g18900	NA	-0.704133825212523	NA	-1.07028108516387	NA
P025853	AT2G36630.1	NA	Sp4g18910	NA	-0.576987427592577	NA	1.1208126791159	NA
P025858	AT2G36690.1	NA	Sp4g18970.a	NA	-0.397838375890344	NA	-0.890910347395425	NA
P025860	AT2G36720.1	NA	Sp4g19000.a	NA	0.0495715730941716	NA	-0.395812578846007	NA
P025867	AT2G36830.1	NA	Sp4g19080	NA	-0.850517500963556	NA	-0.975563411322363	NA
P025871	AT2G36870.1	NA	Sp4g19140	NA	0.936141133700941	NA	-0.104779141314111	NA
P025873	AT2G36885.1	NA	Sp4g19170	NA	-1.47154203284465	NA	-0.0420358049380931	NA
P025874	AT2G36895.3	NA	Sp4g19190	NA	0.336670888711068	NA	1.0755161176185	NA
P025879	AT2G36960.3	NA	Sp4g19240.b.ib2	NA	0.206496852184561	NA	0.497850110295116	NA
P025882	AT2G36990.1	NA	Sp4g19270	NA	-0.34264503009416	NA	-0.536302176794153	NA
P025884	AT2G37020.3	NA	Sp4g19300	NA	-0.163774483885035	NA	-0.557132331197106	NA
P025889	AT2G37050.3	NA	Sp5g22730	NA	-0.268518823334841	NA	-0.385946191472181	NA
P025892	AT2G37080.1	NA	Sp4g19400.b	NA	-0.47835211673182	NA	-0.71478070006929	NA
P025893	AT2G37090.1	NA	Sp4g19410	NA	1.17003900105288	NA	1.26577210204822	NA
P025894	AT2G37100.1	NA	Sp4g19420	NA	0.0276365461099851	NA	-1.11480662374794	NA
P025895	AT2G37110.1	NA	Sp4g19430	NA	0.0881844260623686	NA	0.63248147120776	NA
P025899	AT2G37160.2	NA	Sp4g19470.b	NA	-0.0788727279171764	NA	-0.420973553338112	NA
P025900	AT2G37170.2	NA	Sp4g19490	NA	0.222906204652183	NA	-0.399290171282367	NA
P025901	AT2G37190.1	NA	Sp4g19500	NA	-0.633578011418997	NA	-0.824169637886278	NA
P025903	AT2G37200.2	NA	Sp4g19520	NA	0.693200788775937	NA	0.400503652972889	NA
P025906	AT2G37240.1	NA	Sp4g19560.b	NA	1.08313973011497	NA	0.935136503545601	NA
P025908	AT2G37260.1	NA	Sp4g19580.b	NA	0.88329929002645	NA	0.194247193011221	NA
P025909	AT2G37270.1	NA	Sp4g19590.b	NA	-0.504995367301207	NA	-0.802573679330331	NA
P025911	AT2G37300.2	NA	Sp4g19620	NA	0.665232157368781	NA	-0.266215581804604	NA
P025913	AT2G37330.1	NA	Sp4g19650	NA	0.295084217338341	NA	0.0729093400519404	NA
P025915	AT2G37360.1	NA	Sp4g19670	NA	0.609928721828575	NA	0.677508222513055	NA
P025919	AT2G37400.1	NA	Sp4g19720	NA	-0.0140293342019936	NA	-0.792956997610416	NA
P025923	AT2G37440.1	NA	Sp4g19780.b.x.ia2c	NA	-0.3374333184042	NA	3.27143494557115	NA
P025924	AT2G37460.1	NA	Sp4g19800	NA	-0.460276054278822	NA	-1.6963774814792	NA
P025925	AT2G37480.1	NA	Sp4g19810	NA	-0.0616584691799602	NA	0.473020804211528	NA
P025926	AT2G37500.1	NA	Sp4g19820	NA	-0.0321958442046953	NA	-0.6176685716141	NA
P025931	AT2G37550.1	NA	Sp4g19870.b	NA	0.0647354258170316	NA	-0.373342076590244	NA
P025932	AT2G37560.1	NA	Sp4g19910.b	NA	-1.19040807409668	NA	-0.778588927906008	NA
P025933	AT2G37570.1	NA	Sp4g19920	NA	0.315306551865299	NA	0.846883344460326	NA
P025938	AT2G37620.1	NA	Sp4g19980.b	NA	-0.186942682256007	NA	-0.679344144138595	NA
P025939	AT2G37630.1	NA	Sp4g19990.b	NA	-0.130218149940368	NA	-0.560915607493063	NA
P025941	AT2G37660.1	NA	Sp4g20020	NA	-0.583322004963125	NA	-1.66659459624611	NA
P025945	AT2G37690.1	NA	Sp4g20070.a	NA	-0.338027071613754	NA	-1.16313868062735	NA
P025949	AT2G37750.1	NA	Sp4g20120	NA	-0.448603805623057	NA	3.31145299964159	NA
P025950	AT2G37760.1	NA	Sp4g20130	NA	1.78926231747523	NA	2.13551981957489	NA
P025951	AT2G37770.2	NA	Sp4g20140.a	NA	4.60960241354707	NA	0.073109337094232	NA
P025957	AT2G37870.1	NA	Sp4g20180	NA	10.0698015868741	NA	3.67553087964119	NA
P025958	AT2G37880.1	NA	Sp4g20190	NA	0.544069872674667	NA	3.4111230650274	NA
P025959	AT2G37890.1	NA	Sp4g20200	NA	-0.516298343179434	NA	-0.820566534091586	NA
P025961	AT2G37920.1	NA	Sp4g20220	NA	-0.453465850477943	NA	0.257069638784982	NA
P025964	AT2G37940.1	NA	Sp4g20250	NA	-0.338197449152851	NA	0.199010702853904	NA
P025966	AT2G37960.1	NA	Sp4g20270.b	NA	-0.467884457010562	NA	-1.36752903794837	NA
P025967	AT2G37970.1	NA	Sp4g20280	NA	0.482634003570852	NA	1.57995120178245	NA
P025970	AT2G37990.1	NA	Sp4g20310	NA	-0.322247608138158	NA	-0.4665596338859	NA
P025973	AT2G38020.1	NA	Sp4g20340.b	NA	0.209115680468674	NA	0.0294694687577295	NA
P025974	AT2G38025.1	NA	Sp4g20350	NA	-0.519665637258166	NA	-0.745202908730643	NA
P025975	AT2G38040.1	NA	Sp4g20360.b	NA	-0.379305418999092	NA	-0.33395176969713	NA
P025977	AT2G38060.2	NA	Sp4g20380	NA	0.703565126249313	NA	1.48279544849274	NA
P025984	AT2G38140.1	NA	Sp4g20460	NA	-0.610610683311647	NA	-0.901558516823312	NA
P025986	AT2G38160.3	NA	Sp4g20480	NA	-0.285107847929746	NA	-1.25289165138118	NA
P025988	AT2G38180.1	NA	Sp4g20500	NA	-0.0431808734850532	NA	-1.07364953001319	NA
P025992	AT2G38250.1	NA	Sp4g20540	NA	0.0839034055001333	NA	1.85447117769068	NA
P025994	AT2G38280.1	NA	Sp4g20560	NA	-0.0248890575470046	NA	0.19688141975933	NA
P025997	AT2G38310.1	NA	Sp4g20640	NA	-2.98665170415186	NA	-3.22026403584277	NA
P025998	AT2G38320.1	NA	Sp4g20650	NA	-1.13753713592081	NA	-1.07742609072389	NA
P025999	AT2G38330.1	NA	Sp4g20660.b	NA	-0.190362480269481	NA	-0.520650861565577	NA
P026003	AT2G38390.1	NA	Sp4g20700	NA	-0.733873764094369	NA	1.69694003590259	NA
P026004	AT2G38400.2	NA	Sp4g20720	NA	0.306037730405244	NA	1.66253138246517	NA
P026016	AT2G38540.1	NA	Sp4g20870	NA	1.11796222446462	NA	2.5806937870501	NA
P026027	AT2G38650.1	NA	Sp4g20990	NA	-0.209555614671588	NA	-0.450600538126781	NA
P026035	AT2G38720.1	NA	Sp4g21080	NA	-0.757862518690103	NA	-1.66355931647235	NA
P026037	AT2G38740.1	NA	Sp4g21100	NA	0.754682534077495	NA	1.23135647511869	NA
P026038	AT2G38750.1	NA	Sp4g21110.ia2	NA	0.634335594125769	NA	-4.05224560666627	NA
P026039	AT2G38760.1	NA	Sp4g21120.b.ib2	NA	0.507351853322209	NA	-0.300842807498328	NA
